Directory:  /datastaging/DV3/sap/out/PDM1517
Name:       RECIPE_IO_9_20181218090634.txt
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Recipe|Change number|Division|Item|Description|Material|Substance|Quantity|UOM|Component Type|Exception Value|Formula
0000000000000000000000000000000000008103|000000002314|11|0010|TRIG T-9820, Wht/Helio non-AR Std Dose|115586.001|000000115586|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002314|11|0020|MTW 409 APC Spry Lmn 12/32fo|120964.004|000000120964|         100.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002314|11|0030|FM 409 APC Lmn|051676.001|000051678001|        2496.000000|LB|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002314|11|0040|LBL-PSPlas 409 APC Spry Lmn 32fo Ft|120364.002|000000120364|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002314|11|0050|LBL-PSPlas 409 APC Spry Lmn 32fo Bk|120379.002|000000120379|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002429|11|0010|409 APC Spry Lmn 12/32fo PAK2|000000000000001290|000000150300|         100.000000|CS|PRODUCT||000000121183
0000000000000000000000000000000000008103|000000002429|11|0010|Trig TS800 Nat/Wht Shrd S/O 40 rib clsre|121566.001|000000121566|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002429|11|0010|Trig TS-800 Wht/Wht S/O DbleGskt 8.75"|121320.001|000000121320|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002429|11|0010|Trig STS Wht/Helio Nn-AR Sd Dose S/S/O|115955.001|000000115955|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002429|11|0010|TRIG T-9820, Wht/Helio non-AR Std Dose|115586.001|000000115586|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002429|11|0020|MTW 409 APC Spry Lmn 12/32fo|120964.004|000000120964|         100.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002429|11|0030|FM 409 APC Lmn|051676.001|000051678001|        2496.000000|LB|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002429|11|0040|LBL-PSPlas 409 APC Spry Lmn 32fo Ft|120364.002|000000120364|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002429|11|0050|LBL-PSPlas 409 APC Spry Lmn 32fo Bk|120379.002|000000120379|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002671|11|0010|409 APC Spry Lmn 12/32fo PAK2|000000000000001290|000000150300|         100.000000|CS|PRODUCT||000000121183
0000000000000000000000000000000000008103|000000002671|11|0010|Trig Wht/Nat S/O 32Rib Cls PreBent China|125641.001|000000125641|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002671|11|0010|Trig TS800 Nat/Wht Shrd S/O 40 rib clsre|121566.001|000000121566|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002671|11|0010|Trig TS-800 Wht/Wht S/O DbleGskt 8.75"|121320.001|000000121320|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002671|11|0010|Trig Wht/Nat S/O 32Rib Cls PreBent USA|126089.001|000000126089|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002671|11|0020|MTW 409 APC Spry Lmn 12/32fo|120964.004|000000120964|         100.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002671|11|0030|FM 409 APC Lmn|051676.001|000051678001|        2496.000000|LB|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002671|11|0040|LBL-PSPlas 409 APC Spry Lmn 32fo Ft|120364.002|000000120364|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002671|11|0050|LBL-PSPlas 409 APC Spry Lmn 32fo Bk|120379.002|000000120379|        1200.000000|EA|COMPONENT||000000121183
0000000000000000000000000000000000008103|000000002990|11|0010|409 APC Spry Lmn 12/32fo PAK2|000000000000001290|000000150300|         100.000000|CS|PRODUCT||000000121183
0000000000000000000000000000000000008103|000000002990|11|0010|Trig Wht/Nat S/O 32Rib Cls PreBent USA|126089.001|000000126089|        1200.000000|EA|COMPONENT||000000121183
