Directory:  /datastaging/DV3/sap/out/PDM1517
Name:       RECIPE_Header_9_20181218090634.txt
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Recipe|Description|Change number|Primary Output|Division|Authorization Group|Validity From|Validity To|Created by|Created on|Changed by|Changed on|System Status|User Status|Formula|Flag
0000000000000000000000000000000000008118|AltRcp ClxDisfBthmClnr Spry 9/30fo KF|000000005470|000000000000008832|11|ALL|20100503|99991231|LFLORES|20080702|GHAY|20100503|Released|Released|000000121215|
0000000000000000000000000000000000008118|AltRcp ClxDisfBthmClnr Spry 9/30fo KF|000000007376|000000000000008832|11|ALL|20100503|99991231|LFLORES|20080702|GHAY|20100503|Released|Released|000000121215|
0000000000000000000000000000000000008118|AltRcp ClxDisfBthmClnr Spry 9/30fo KF|000000012246|000000000000008832|11|ALL|20100503|99991231|LFLORES|20080702|GHAY|20100503|Obsolete|Released Submitted - Obsolete|000000121215|
0000000000000000000000000000000000008119|AltRcp Tlx MildRtPenRem 9/29fo||000000000000008832|11|ALL|00010101|20080819|LFLORES|20080702|LFLORES|20080702|Released|Released|000000121217|
0000000000000000000000000000000000008119|AltRcp Tlx MildRtPenRem 9/29fo|000000002479|000000000000011427|11|ALL|20080820|20081222|LFLORES|20080702|DBAYDO|20080820|Released|Released|000000121217|
0000000000000000000000000000000000008119|AltRcp Tlx MildRtPenRem 9/29fo|000000002991|000000000000011427|11|ALL|20081223|20090104|LFLORES|20080702|DBAYDO|20081224|Released|Released|000000121217|
0000000000000000000000000000000000008119|AltRcp Tlx MildRtPenRem 9/29fo|000000003017|000000000000011427|11|ALL|20090105|20090823|LFLORES|20080702|DBAYDO|20090105|Released|Released|000000121217|
0000000000000000000000000000000000008119|AltRcp Tlx MildRtPenRem 9/29fo|000000004160|000000000000011427|11|ALL|20090824|20091109|LFLORES|20080702|CPRESTON|20090824|Released|Released|000000121217|
0000000000000000000000000000000000008119|AltRcp Tlx MildRtPenRem 9/29fo|000000004490|000000000000011427|11|ALL|20091110|20100510|LFLORES|20080702|DBAYDO|20091110|Released|Released|000000121217|
0000000000000000000000000000000000008119|AltRcp Tlx MildRtPenRem 9/29fo|000000005524|000000000000011427|11|ALL|20100511|99991231|LFLORES|20080702|GHAY|20100511|Released|Released|000000121217|
0000000000000000000000000000000000008119|AltRcp Tlx MildRtPenRem 9/29fo|000000006660|000000000000011427|11|ALL|20100511|99991231|LFLORES|20080702|GHAY|20100511|Obsolete|Released Submitted - Obsolete|000000121217|
0000000000000000000000000000000000008120|ClxBlch Liq Reg 18/1l HU BO||000000000000012688|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080715|Released|Released|000000121223|
0000000000000000000000000000000000008121|ClxBlch Liq Lmn 18/1l HU BO||000000000000012689|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121225|
0000000000000000000000000000000000008122|ClxBlch Liq Flr 18/1l HU BO||000000000000012690|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121227|
0000000000000000000000000000000000008123|ClxBlch Liq Reg 18/1l PL BO||000000000000012690|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121229|
0000000000000000000000000000000000008124|ClxBlch Liq Lmn 18/1l PL BO||000000000000012692|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121231|
0000000000000000000000000000000000008125|ClxBlch Liq Flr 18/1l PL BO||000000000000012693|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121233|
0000000000000000000000000000000000008126|ClxBlch Liq Reg 8/2l HU BO||000000000000012694|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121235|
0000000000000000000000000000000000008127|ClxBlch Liq Flr 8/2l HU BO||000000000000012695|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121237|
0000000000000000000000000000000000008128|ClxBlch Liq Flr 8/2l PL BO||000000000000012892|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121239|
0000000000000000000000000000000000008129|ClxBlch Liq Reg 8/2l PL BO||000000000000012893|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121241|
0000000000000000000000000000000000008130|ClxBlch Liq Reg 3/4l HU BO||000000000000012893|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121243|
0000000000000000000000000000000000008132|ClxBlch Liq Reg 3/4l PL BO||000000000000012895|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121247|
0000000000000000000000000000000000008133|ClxBlch Liq Flr 3/4l PL BO||000000000000012896|11|ALL|00010101|99991231|IZAVALET|20080703|IZAVALET|20080718|Released|Released|000000121249|
0000000000000000000000000000000000008135|Alt. Rcp AA FY09 4/1 ct HGP WM Premium||000000000000012896|12|ALL|00010101|20080708|JGIBSON|20080707|JGIBSON|20080711|Released|Released|000000121257|
0000000000000000000000000000000000008135|Alt. Rcp AA FY09 4/1 ct HGP WM Premium|000000002312|000000000000012896|12|ALL|20080709|20090312|JGIBSON|20080707|JGIBSON|20080711|Released|Released|000000121257|
0000000000000000000000000000000000008135|Alt. Rcp AA FY09 4/1 ct HGP WM Premium|000000003338|000000000000012933|12|ALL|20090313|99991231|JGIBSON|20080707|JTODD|20090316|Released|Released|000000121257|
0000000000000000000000000000000000008135|Alt. Rcp AA FY09 4/1 ct HGP WM Premium|000000004174|000000000000012933|12|ALL|20090313|99991231|JGIBSON|20080707|JTODD|20090316|Obsolete|Released Submitted - Obsolete|000000121257|
0000000000000000000000000000000000008136|CU BHV LtOrRnch 6/473 mL CA||100252.002|17|ALL|00010101|20090122|MSAXENA|20080707|MSAXENA|20080707|Released|Released|000000121259|
0000000000000000000000000000000000008136|CU BHV LtOrRnch 6/473 mL CA|000000003098|100252.002|17|ALL|20090123|20100105|MSAXENA|20080707|YRAMASAW|20090306|Released|Released|000000121259|
0000000000000000000000000000000000008136|CU BHV LtOrRnch 6/473 mL CA|000000004763|100252.002|17|ALL|20100106|20120423|MSAXENA|20080707|KKLOTTER|20110420|Released|Released|000000121259|
0000000000000000000000000000000000008136|CU BHV LtOrRnch 6/473 mL CA|000000009489|100252.002|17|ALL|20120424|20120503|MSAXENA|20080707|DMERIAN|20120426|Released|Released|000000121259|
0000000000000000000000000000000000008136|CU BHV LtOrRnch 6/473 mL CA|000000009538|100252.002|17|ALL|20120504|20130131|MSAXENA|20080707|LPIERCE|20120504|Released|Released|000000121259|
0000000000000000000000000000000000008136|CU BHV LtOrRnch 6/473 mL CA|000000011005|100252.002|17|ALL|20130201|20140416|MSAXENA|20080707|SHALCOMB|20130204|Released|Released|000000121259|
0000000000000000000000000000000000008136|CU BHV LtOrRnch 6/473 mL CA|000000013164|100252.002|17|ALL|20140417|20151130|MSAXENA|20080707|CUJIHARA|20140417|Released|Released|000000121259|
0000000000000000000000000000000000008136|CU BHV LtOrRnch 6/473 mL CA|000000016016|100252.002|17|ALL|20151201|99991231|MSAXENA|20080707|ACORONA|20160114|Released|Released|000000121259|
0000000000000000000000000000000000008137|Alt. Rcp AA FY09 4/1 ct HGP WM Base||000000000000012932|12|ALL|00010101|20080708|JGIBSON|20080707|JGIBSON|20080707|Released|Released|000000121261|
0000000000000000000000000000000000008137|Alt. Rcp AA FY09 4/1 ct HGP WM Base|000000002312|000000000000012932|12|ALL|20080709|99991231|JGIBSON|20080707|JGIBSON|20080711|Released|Released|000000121261|
0000000000000000000000000000000000008137|Alt. Rcp AA FY09 4/1 ct HGP WM Base|000000004174|000000000000012932|12|ALL|20080709|99991231|JGIBSON|20080707|JGIBSON|20080711|Obsolete|Released Submitted - Obsolete|000000121261|
0000000000000000000000000000000000008138|BHV LtOrRnch 6/473 mL CA||000000000000012599|17|ALL|00010101|99991231|MSAXENA|20080707|MSAXENA|20080707|Released|Released|000000121263|
0000000000000000000000000000000000008139|CU BHV FFOrRnch 6/473 mL CA||000000000000012599|17|ALL|00010101|20100105|MSAXENA|20080707|MSAXENA|20080707|Released|Released|000000121267|
0000000000000000000000000000000000008139|CU BHV FFOrRnch 6/473 mL CA|000000004763|100206.002|17|ALL|20100106|20130526|MSAXENA|20080707|SHALCOMB|20130213|Released|Released|000000121267|
0000000000000000000000000000000000008139|CU BHV FFOrRnch 6/473 mL CA|000000011625|100206.002|17|ALL|20130527|20140416|MSAXENA|20080707|JGRAHAM|20130611|Released|Released|000000121267|
0000000000000000000000000000000000008139|CU BHV FFOrRnch 6/473 mL CA|000000013164|100206.002|17|ALL|20140417|20151130|MSAXENA|20080707|CUJIHARA|20140417|Released|Released|000000121267|
0000000000000000000000000000000000008139|CU BHV FFOrRnch 6/473 mL CA|000000016016|100206.002|17|ALL|20151201|99991231|MSAXENA|20080707|ACORONA|20160114|Released|Released|000000121267|
0000000000000000000000000000000000008140|BHV FFORRNCH 6/473 mL CA||000000000000012598|17|ALL|00010101|99991231|MSAXENA|20080707|MSAXENA|20080707|Released|Released|000000121269|
0000000000000000000000000000000000008143|AltRcp RHV LtOrRnch 8/12fo - U02Q||000000000000012598|17|ALL|00010101|99991231|MBENITZ|20080707|MBENITZ|20080714|Released|Released|000000121277|
0000000000000000000000000000000000008143|AltRcp RHV LtOrRnch 8/12fo - U02Q|000000003451|000000000000011983|17|ALL|00010101|99991231|MBENITZ|20080707|MBENITZ|20080714|Obsolete|Released Submitted - Obsolete|000000121277|
0000000000000000000000000000000000008144|FrStepFrExp WinPin 1/25.2lb||000000000000011983|13|ALL|00010101|99991231|MKWIECIE|20080707|MKWIECIE|20080707|Released|Released|000000121279|
0000000000000000000000000000000000008144|FrStepFrExp WinPin 1/25.2lb|000000002465|000000000000012944|13|ALL|00010101|99991231|MKWIECIE|20080707|MKWIECIE|20080707|Released|Released|000000121279|
0000000000000000000000000000000000008144|FrStepFrExp WinPin 1/25.2lb|000000002915|000000000000012944|13|ALL|00010101|99991231|MKWIECIE|20080707|MKWIECIE|20080707|Obsolete|Released Submitted - Obsolete|000000121279|
0000000000000000000000000000000000008145|CU FrStep FrExp WinPin 25.2lb||121272.001|13|ALL|00010101|99991231|MKWIECIE|20080707|MKWIECIE|20080707|Released|Released|000000121281|
0000000000000000000000000000000000008145|CU FrStep FrExp WinPin 25.2lb|000000002465|121272.001|13|ALL|00010101|99991231|MKWIECIE|20080707|MKWIECIE|20080707|Released|Released|000000121281|
0000000000000000000000000000000000008145|CU FrStep FrExp WinPin 25.2lb|000000005264|121272.001|13|ALL|00010101|99991231|MKWIECIE|20080707|MKWIECIE|20080707|Obsolete|Released Submitted - Obsolete|000000121281|
0000000000000000000000000000000000008146|KCM HnyTery24/16fo+Stkhs12/16fo SHP||121272.001|17|ALL|00010101|20120214|MGRIDLEY|20080707|EMETZ|20080811|Released|Released|000000121283|
0000000000000000000000000000000000008146|KCM HnyTery24/16fo+Stkhs12/16fo SHP|000000009109|000000000000012923|17|ALL|20120215|99991231|MGRIDLEY|20080707|LPIERCE|20120215|Released|Released|000000121283|
0000000000000000000000000000000000008147|MTW LPlumr IndStrGel 4/128fo||114076.002|11|ALL|00010101|99991231|DBAYDO|20080708|DBAYDO|20080708|Released|Released|000000121291|
0000000000000000000000000000000000008147|MTW LPlumr IndStrGel 4/128fo|000000003035|114076.002|11|ALL|00010101|99991231|DBAYDO|20080708|DBAYDO|20080708|Obsolete|Released Submitted - Obsolete|000000121291|
0000000000000000000000000000000000008148|AltRcp LPlumr IndStrGel 4/128fo||114076.002|11|ALL|00010101|99991231|DBAYDO|20080708|DBAYDO|20080708|Released|Released|000000121293|
0000000000000000000000000000000000008148|AltRcp LPlumr IndStrGel 4/128fo|000000003035|000000000000011024|11|ALL|00010101|99991231|DBAYDO|20080708|DBAYDO|20080708|Obsolete|Released Submitted - Obsolete|000000121293|
0000000000000000000000000000000000008149|FrStep FrExp WinPin 2/25.2lb||000000000000012946|13|ALL|00010101|99991231|TKENT|20080708|TKENT|20080708|Released|Released|000000121295|
0000000000000000000000000000000000008149|FrStep FrExp WinPin 2/25.2lb|000000002465|000000000000012946|13|ALL|00010101|99991231|TKENT|20080708|TKENT|20080708|Released|Released|000000121295|
0000000000000000000000000000000000008149|FrStep FrExp WinPin 2/25.2lb|000000005264|000000000000012946|13|ALL|00010101|99991231|TKENT|20080708|TKENT|20080708|Obsolete|Released Submitted - Obsolete|000000121295|
0000000000000000000000000000000000008150|Br SpcSav +16fo PnkHDPENlgn 9ct PDQ||000000000000012946|15|ALL|00010101|20080716|JTODD|20080708|JTODD|20080708|Released|Released|000000121297|
0000000000000000000000000000000000008150|Br SpcSav +16fo PnkHDPENlgn 9ct PDQ|000000002346|000000000000012943|15|ALL|20080717|99991231|JTODD|20080708|JTODD|20080717|Released|Released|000000121297|
0000000000000000000000000000000000008150|Br SpcSav +16fo PnkHDPENlgn 9ct PDQ|000000003632|000000000000012943|15|ALL|20080717|99991231|JTODD|20080708|JTODD|20080717|Obsolete|Released Submitted - Obsolete|000000121297|
0000000000000000000000000000000000008151|CU Br SpcSav +16fo PnkHDPENlgn 1ct12869000.018||000000000000012943|15|ALL|00010101|99991231|JTODD|20080708|JTODD|20080708|Released|Released|000000121299|
0000000000000000000000000000000000008151|CU Br SpcSav +16fo PnkHDPENlgn 1ct12869000.018|000000003632|121222.001|15|ALL|00010101|99991231|JTODD|20080708|JTODD|20080708|Obsolete|Released Submitted - Obsolete|000000121299|
0000000000000000000000000000000000008152|CU AA FY09 HGP TARGET||121222.001|12|ALL|00010101|99991231|JTODD|20080708|JTODD|20080708|Released|Released|000000121301|
0000000000000000000000000000000000008153|SCPAWY FRSCNT 3/14LB||000000000000012950|13|ALL|00010101|99991231|LPIERCE|20080709|LPIERCE|20080709|Released|Released|000000121307|
0000000000000000000000000000000000008153|SCPAWY FRSCNT 3/14LB|000000003117|000000000000012950|13|ALL|00010101|99991231|LPIERCE|20080709|LPIERCE|20080709|Obsolete|Released Submitted - Obsolete|000000121307|
0000000000000000000000000000000000008154|CU ScpAwy FrScnt 14lb 5DIR||140124.002|13|ALL|00010101|99991231|LPIERCE|20080709|LPIERCE|20080709|Released|Released|000000121309|
0000000000000000000000000000000000008154|CU ScpAwy FrScnt 14lb 5DIR|000000003117|140124.002|13|ALL|00010101|99991231|LPIERCE|20080709|LPIERCE|20080709|Obsolete|Released Submitted - Obsolete|000000121309|
0000000000000000000000000000000000008155|Alt Rcp GLAD 4-ITEM ZIP FRZR/STOR LO-CT SHP HOL9||000000000000012930|16|ALL|00010101|99991231|LPIERCE|20080709|LPIERCE|20080709|Released|Released|000000121312|
0000000000000000000000000000000000008155|Alt Rcp GLAD 4-ITEM ZIP FRZR/STOR LO-CT SHP HOL9|000000004339|000000000000012930|16|ALL|00010101|99991231|LPIERCE|20080709|LPIERCE|20080709|Obsolete|Released Submitted - Obsolete|000000121312|
0000000000000000000000000000000000008156|Alt Rcp GLAD 4-ITEM ZIP FZ/STOR HI-CT SHP HOL9||000000000000012930|16|ALL|00010101|20080709|LPIERCE|20080709|LPIERCE|20080709|Released|Released|000000121314|
0000000000000000000000000000000000008156|Alt Rcp GLAD 4-ITEM ZIP FZ/STOR HI-CT SHP HOL9|000000002319|000000000000012930|16|ALL|20080710|99991231|LPIERCE|20080709|LPIERCE|20080710|Released|Released|000000121314|
0000000000000000000000000000000000008156|Alt Rcp GLAD 4-ITEM ZIP FZ/STOR HI-CT SHP HOL9|000000004339|000000000000012930|16|ALL|20080710|99991231|LPIERCE|20080709|LPIERCE|20080710|Obsolete|Released Submitted - Obsolete|000000121314|
0000000000000000000000000000000000008157|Br ClasPitr w/16oz Nalgene RSC 4/1ct PAK1||000000000000012942|15|ALL|00010101|20080713|APROWELL|20080709|APROWELL|20080709|Released|Released|000000121316|
0000000000000000000000000000000000008157|Br ClasPitr w/16oz Nalgene RSC 4/1ct PAK1|000000002335|000000000000012942|15|ALL|20080714|99991231|APROWELL|20080709|JBECKSTE|20080718|Released|Released|000000121316|
0000000000000000000000000000000000008157|Br ClasPitr w/16oz Nalgene RSC 4/1ct PAK1|000000013046|000000000000012942|15|ALL|20080714|99991231|APROWELL|20080709|JBECKSTE|20080718|Obsolete|Released Submitted - Obsolete|000000121316|
0000000000000000000000000000000000008158|AltRec Br ClasPitr w/16oz Nalgene RSC 4/1ct PAK1||000000000000012942|15|ALL|00010101|20110126|APROWELL|20080709|APROWELL|20080709|Released|Released|000000121318|
0000000000000000000000000000000000008158|AltRec Br ClasPitr w/16oz Nalgene RSC 4/1ct PAK1|000000005619|000000000000012942|15|ALL|00010101|20110126|APROWELL|20080709|APROWELL|20080709|Released|Released|000000121318|
0000000000000000000000000000000000008158|AltRec Br ClasPitr w/16oz Nalgene RSC 4/1ct PAK1|000000007176|000000000000012942|15|ALL|20110127|99991231|APROWELL|20080709|TTROXEL|20110127|Released|Released|000000121318|
0000000000000000000000000000000000008158|AltRec Br ClasPitr w/16oz Nalgene RSC 4/1ct PAK1|000000013046|000000000000012942|15|ALL|20110127|99991231|APROWELL|20080709|TTROXEL|20110127|Obsolete|Released Submitted - Obsolete|000000121318|
0000000000000000000000000000000000008159|GLAD CLNGWRP 54/200SF SHP HOL9||000000000000012953|16|ALL|00010101|20080709|LPIERCE|20080709|LPIERCE|20080709|Released|Released|000000121323|
0000000000000000000000000000000000008159|GLAD CLNGWRP 54/200SF SHP HOL9|000000002319|000000000000012953|16|ALL|20080710|20080811|LPIERCE|20080709|LPIERCE|20080710|Released|Released|000000121323|
0000000000000000000000000000000000008159|GLAD CLNGWRP 54/200SF SHP HOL9|000000002452|000000000000012953|16|ALL|20080812|20080817|LPIERCE|20080709|LPIERCE|20080818|Released|Released|000000121323|
0000000000000000000000000000000000008159|GLAD CLNGWRP 54/200SF SHP HOL9|000000002466|000000000000012953|16|ALL|20080818|99991231|LPIERCE|20080709|LPIERCE|20080819|Released|Released|000000121323|
0000000000000000000000000000000000008159|GLAD CLNGWRP 54/200SF SHP HOL9|000000005264|000000000000012953|16|ALL|20080818|99991231|LPIERCE|20080709|LPIERCE|20080819|Obsolete|Released Submitted - Obsolete|000000121323|
0000000000000000000000000000000000008160|DHV Dip OrRnch 120/1oz SK||000000000000012954|17|ALL|00010101|99991231|MGRIDLEY|20080709|MGRIDLEY|20080709|Released|Released|000000121325|
0000000000000000000000000000000000008160|DHV Dip OrRnch 120/1oz SK|000000004339|000000000000012954|17|ALL|00010101|99991231|MGRIDLEY|20080709|MGRIDLEY|20080709|Obsolete|Released Submitted - Obsolete|000000121325|
0000000000000000000000000000000000008161|BHV Btmlk 12/36fo WM||000000000000012954|17|ALL|00010101|99991231|MGRIDLEY|20080710|EMETZ|20080715|Released|Released|000000121328|
0000000000000000000000000000000000008161|BHV Btmlk 12/36fo WM|000000003084|000000000000012945|17|ALL|00010101|99991231|MGRIDLEY|20080710|EMETZ|20080715|Obsolete|Released|000000121328|
